job_title; company; company_size; industry; required_experience; posting_date; closing_date; link; job_description
Data Scientist;Capita Pte Ltd(Recruitment Firm);51 - 200 Employees;Human Resources Management/Consulting;Min 5 years (Senior Executive) ;19-July-2018;02-August-2018;https://www.jobstreet.com.sg/en/job/data-scientist-6592739?fr=21&src=16&srcr=16; URGENT! Data Scientist   Job DescriptionThe RoleAs an esteemed team member of the Business Analytics function, our aim is to provide insights from very large data sets to improving outcomes while reducing costs. Key accountabilitiesDevelop analytical solutions to drive resultsSupport Product Development initiatives by engaging internal teams to seek out opportunities to innovate by using non-traditional data and new modeling techniquesAdvocate adoption of Business Analytics in driving strategy and optimizing existing operating modelsProvide expertise in Business Analytics through combination of BI and industry standard statistical techniques to implement solutions to meet needs, and to improve delivery and driven innovationImprove existing data governance framework, identify opportunities to address data gaps through business process re-engineering, and development of new data capture tools  Qualifications and ExperienceExperience with Business Intelligence tools, modeling techniques, and applying statistical solutions to business problemsHands on experience with one or more data analytics / programming tools such as Hadoop / R / Python / Hive, and visualization tools such as Power BI, Tableau or QlikGood business acumen with strong ability to solve business problems through data driven quantitative methodologiesExperience in healthcare will be an advantage  Interested candidates, who wish to apply for the above position; please send in your resume to [email protected] We regret that only shortlisted applicants will be notified by our consultants.   CAPITA Pte LtdRegistration No.: 08C2893 | EA REG R1216813Consultant code: JAM  
Data Scientist;SEEK International - Global Delivery Pod;2001 - 5000 Employees;Computer/Information Technology (Software);Min 3 years (Senior Executive) ;18-July-2018;17-August-2018;https://www.jobstreet.com.sg/en/job/data-scientist-3690690/origin/my?fr=21&src=16&srcr=16; The Role| ||The SEEK Group are committed to helping people live more fulfilling and productive working lives and helping organisations succeed. As we are undergoing significant growth in our Global Delivery Pod (GDP) operation in Kuala Lumpur, we are on the lookout for a highly talented Data Scientist. | ||Key Responsibilities| ||You will lead the development of data analytics and machine learning capabilities for our Global Delivery Pod taking our platform to the next level. This will require you to work with various team such as Strategy, Product, Data Science and of course Software Development to research a variety of business problems.|You excitedly jump on the opportunity to investigate new data sources, methodologies and technologies to solve often yet to be defined problems on a day to day basis.|You work collaboratively with our teams in Kuala Lumpur, Melbourne and Sao Paulo to research, build, deploy and maintain machine learning solutions, integrating them within our products.|You will make use of a mixture of skills of a developer, statistician and machine learning expert.|Constantly building and improving internet-scale products informed by data, understands human behaviour and knows what to look for in our large dataset.|| ||||Essential Skills, Experience and Competencies| ||Professional qualification in Computer Science, Artificial Intelligence, Mathematics, Statistics or a related field.|Strong knowledge in algorithms and data structures.|Strong knowledge in applied data science involving large datasets|Professional experience with large scale development using Python, C/C++, Scala or Java|Strong background in processing and analysis of unstructured and structured data|Strong background in Machine Learning, Information Retrieval and Matching Algorithms|Some background in Natural Language Processing and Deep Learning|Highly collaborative with the ability to work across different levels in the organization as well as a diversity of culture and nationalities.|Well-developed communication and interpersonal skills.||Desirable Knowledge | ||Ability to perform data exploratory analysis for proof of concepts|Distributed processing framework such Spark or Hadoop|Ability to perform data visualization and to communicate the results to a diverse audience|Search engine such as Elasticsearch or SOLR|Relational database such as MySQL or PostgreSQL|Cloud infrastructure such as AWS, Azure or Google Platform|NoSQL database such as MongoDB, DynamoDB or Cassandra |||| 
Data Scientist / Lead Machine Learning Engineer (IT/Up to 10k/Central);Good Job Creations (Singapore) Pte Ltd(Recruitment Firm);1 - 50 Employees;Human Resources Management/Consulting;Min 2 years (Senior Executive) ;18-July-2018;17-August-2018;https://www.jobstreet.com.sg/en/job/data-scientist-lead-machine-learning-engineer-itup-to-10kcentral-6626251?fr=21&src=16&srcr=16; [Order Number:1807-50829] Responsibilities:Lead image and video data analysis and modelling to improve generative video solutionConceptualize, design and evaluate machine learning model using proven and experimental techniques, especially in the field of Computer Vision.Lead modelling and suggest state-of-art solutions to achieve business goal.Document insights, visualize data and work closely with software/machine learning engineers in machine learning solution development.Requirements:Candidates with at least 3 years working experience in Software Engineering, with at least 2 years in Machine Learning EngineeringMinimum Degree in Computer Science / Data Science / Mathematics / Statistics related fieldExperience in machine learning techniques and advanced quantitative analytics (e.g. regression, classification, clustering, time series)Experience in Python / RExperience in machime learning frameworkTo apply, please kindly email your updated resume to [email protected]We regret that only shortlisted candidates will be notified. However, rest assured that all applications will be updated to our resume bank for future opportunitiesEA Personnel Name: Tan Yi XinEA Personnel Registration Number: R1549930  
APAC Data Scientist-047522;UPS Asia Group Pte. Ltd.;501 - 1000 Employees;Transportation/Logistics; Entry Level;18-July-2018;01-August-2018;https://www.jobstreet.com.sg/en/job/apac-data-scientist-047522-6584298?fr=21&src=16&srcr=16; Summary The Data Scientist implements advanced analytics models and solutions to yield predictive and prescriptive insights from large volumes of structured and unstructured data. He/ She works with a team that is responsible for researching and implementing advanced analytics models utilizing a diverse set of techniques. He/ She leverages data and Artificial Intelligence (AI)/ Machine Learning (ML) techniques and algorithms to predict an outcome based on a learned set of historical events. The Data Scientist has experience applying models to moderate to large scale problems.ResponsibilitiesDevelops data design based on exploratory data analysis to meet stated business need.Defines key data sources from UPS and external sources to deliver models.Writes code to collect and manipulate data from multiple data sources.Works with team to select and implement model development process from statistics and machine learning to answer business problems.Defines model KPI expectations and validation, testing, and re-training of existing models to meet business objectives.Reviews and creates repeatable solutions through written project documentation, process flowcharts, logs, and commented clean code to produce datasets that can be used in analytics and/or predictive modeling.Synthesizes insights and documents findings through clear and concise presentations and reports to inform stakeholders.Works with team to present operationalized analytic findings and provide recommendations.Develops data features that will serve as inputs to Artificial Intelligence (AI)/Machine Learning techniques to meet stated business requirements.Explores data to determine correlation of data to domain classification or regression problem.Develops procedures to monitor model and production system performance/integrity.Supports analysis and integration of tools and methods to provide desired results from models and requirements.Provides consultation to functional partners to support the design of planning systems.Creates technical documentation in compliance with internal Software Development Lifecycle to communicate and update project teams and stakeholders.Leverages analytics and visualization tools to design and present information to drive fact-based decision making.Skills and QualificationsDemonstrates extensive knowledge of statistical sampling, tests, and analyses and chooses the most appropriate methodDemonstrates extensive knowledge of multivariate and generalized linear models and time series modelsDemonstrates an ability to interpret results and draw conclusions from analyses| troubleshoots errors in data, models, and interpretation| creates processes for improving the integrity of existing data.Strong communication skills both oral and written.Strong project management skills, Project Management Office (PMO) or similar training or certification.Education or experience in disciplines associated with computer science, data science including advanced analytical techniques, data architecture, machine learning and associated mathematics and statistical capabilities. 
Data Scientist, Advanced Analytics;    							    							        							       BeathChapman Pte Ltd    							     																						(Recruitment Firm);1 - 50 Employees;Human Resources Management/Consulting;Min 3 years (Manager) ;16-July-2018;15-August-2018;https://www.jobstreet.com.sg/en/job/data-scientist-advanced-analytics-6621992?fr=21&src=16&srcr=16; Permanent role based in SingaporeExperienced in AI, ML and AAOpportunity to work with clients in various industriesMain Responsibilities:Work with customers to identify opportunities where Artificial Intelligence (AI), Machine Learning (ML), and Advanced Analytics (AA) can be applied to data to solve the customer painpointsIndividually or collaborate with other team members to develop AI/ML/AA prototypes/Proof-of-Concept/Proof-of-Value to derive actionable insights from dataCollaborate with the customers and internal stakeholders to architect the overall supporting storage and compute infrastructure to support the deployment of the AI/ML/AA models, applications, and visualisation of the results.Collaborate with the relevant project managers to conceptualise, develop project scope, requirements, budget, and timeline for the implementation of the identified AI/ML/AA projects.Implement the AI/ML/AA projects and to ensure that the projects’ AI/ML/AA objectives are met.Must Have:Excellent speaking, writing and presentation skillsAt least a Bachelors (with good honours) in Computer Science, Information System, Statistics, Applied Mathematics, Operations Research, or related disciplinesPrefer candidates with 5 or more years of working experience, with at least 2 years of Artificial Intelligence (AI), Machine Learning (ML), and Advanced Analytics (AA) experienceExperience in solutions using technologies such as Hadoop/Hive/Hbase/NoSQL and developer skills in Python, Perl, and Java are highly desiredGood to Have:Technical understanding on Big Data Architectures (Hadoop, MPP, In-Database)Predictive analytics and machine learningGeneral Data scienceFamiliarity with statistical software and programming language: SAS, SPSS, SQL, STATA, R & PythonFamiliarity with database (Microsoft SQL, Oracle database, MySQL)Interested candidates can either forward their CVs in MS Word Format to [email protected] quoting JM/AHJN-066345/AH for a preliminary confidential discussion.  Reg No. R1653400BeathChapman Pte LtdLicence No. 16S8112  
Job | Opening Data Scientist role-Singapore;Kelly Services (S) Pte Ltd(Recruitment Firm);51 - 200 Employees;Human Resources Management/Consulting; Junior Executive ;16-July-2018;15-August-2018;https://www.jobstreet.com.sg/en/job/job-opening-data-scientist-role-singapore-6620580?fr=21&src=16&srcr=16;   Mater degree in mathematics or statistics and ideally an internship in data scienceAdvanced technical skills in Applied Mathematics, preferably in machine learning and/or operations researchProficient in a data science or statistics programing language, preferably Python or RStrong analysis with synthesis abilitiesGood communication skillsEA License No. 01C4394CEI Registration No. R1547767 
Data Scientist;Singapore Technologies Electronics Limited;501 - 1000 Employees;Electrical & Electronics;Min 2 years (Manager) ;15-July-2018;29-July-2018;https://www.jobstreet.com.sg/en/job/data-scientist-6584777?fr=21&src=16&srcr=16; Our people equates to our business. ST Engineering harnesses the full potential of our people by equipping them with work competencies and soft skills to effectively and creatively deliver at the workplace. We offer challenging growth opportunities in wide-ranging integrated engineering fields spanning both defence and commercial businesses. Innovation drives our culture. We are the people  behind many of the technologies and Innovations that impact your everyday life. We value our people because we understand that innovation is not just about technology, it comes from the hearts and minds that drive it. Job DescriptionWork in Strategic Technology Centre to deliver data analytic solution to customers/users. These solutions range from Descriptive, Diagnostic, Predictive, Prescriptive to Machine Learning and AI in developing data models with algorithms for big data analytics. Job RequirementsMaster’s Degree or PHD in Science/Engineering/Mathematics with at least 2-3 years of working experience in data analyticsIn-depth technical knowledge in either (1) operational research (2) computer network (3) computer vision (4) fluid dynamics (5) engineering mechanics (6) video or image processing (7) AI and neural network (8) geometry and topology (9) social and cognitive computingGood experience with end-to-end data profiling, mathematical modelling, testing, validation, algorithm, visualization, ideation and solutioningExperience in MySQL, Python, Matlab, Java or CKnowledge of Hadoop and Spark We regret to inform that only shortlisted candidates will be notified.  
APAC Lead Data Scientist-047523;UPS Asia Group Pte. Ltd.;501 - 1000 Employees;Transportation/Logistics;Min 8 years (Senior Manager) ;15-July-2018;29-July-2018;https://www.jobstreet.com.sg/en/job/apac-lead-data-scientist-047523-6584271?fr=21&src=16&srcr=16; Summary The APAC Lead Data Scientist provides leadership in implementation of advanced analytics models and solutions to yield predictive and prescriptive insights from large volumes of structured and unstructured data.   He/ She programs, develops, tests, estimates/runs, and validates models to ensure they are predictive and prescriptive and follow best practices. The Lead Data Scientist leads junior team members involved in advanced analytics activities and tasks. He/ She guides and influences department and project teams and facilitates collaboration with stakeholders. He/ She has experience applying models to large scale problems and advanced knowledge and experience with tuning a number of machine learning models.ResponsibilitiesEngages and collaborates with business leaders across the organization to help assess business needs and define research questions.Develops hypotheses, approaches (i.e., analytic plans and model development process), models, and solutions to solve problems and increases profitability.Provides appropriate direction for selection and implementation of model development processes to answer business problems.Provides overall direction for model KPI expectations, validation, test and re-train of existing models to meet business objectives.Manages the execution of advanced analytics projects based on statistics, machine learning, experimental design and the scientific method principles to derive insights.Evaluates synthesized insights and findings of model results in reports and presentations to prescribe action.Presents to management analytic findings and recommendations for defining problems, proposing business cases and strategies, and gaining support.Implements repeatable solutions through written project documentation, process flowcharts, logs, and commented code to produce datasets that can be used in analytics and/or predictive modeling.Reviews properties of models to correct for over-fitting, lack of convergence, incomplete separation, multicollinearity, heteroscedasticity, etc.Writes code to collect and manipulate data from multiple data sources.Develops strategy to monitor model and system performance/integrity.Supports the analysis and integration of tools and methods to provide desired results from models and requirements.Identifies opportunities and leads the effort to move from predictive to prescriptive analytics to more quickly turn data into results that support evidence-based decisions.Provides consultation to functional partners to support the design of planning systems. Manages team member activities to ensure tasks are completed within established deadlines and to rectify issues and roadblocks.Leads technical documentation in compliance with UPS Software Development Lifecycle to communicate and update project teams and stakeholders.Manages resources and people processes including performance management and career development.Skills and QualificationsHas an expert level of knowledge in statistical methodology, analyses and tests (e.g. multivariate analysis of variance, factor analysis, multiple and non-linear regression, cluster analysis, structural equation modeling, partial least squares analysis, etc.)|  selects most appropriate methodology to use| guides, coaches and teaches others in running appropriate statistical analyses| develops tools using statistical analyses.Strong people management and development skills.Strong communication skills in both oral and written and ability to interact with senior executive managementStrong project management skills, Project Management Office (PMO) or similar training or certification.Education or experience in disciplines associated with data science including advanced analytical techniques, data architecture, machine learning and associated mathematics and statistical capabilities. 
Data Scientist;Spencer Ogden(Recruitment Firm);51 - 200 Employees;Human Resources Management/Consulting;Min 2 years (Senior Executive) ;13-July-2018;12-August-2018;https://www.jobstreet.com.sg/en/job/data-scientist-6617546?fr=21&src=16&srcr=16; Data Scientist Are you looking to be exposed to a diverse range of industries and projects? Being able to run analytical methods on a range of datasets in a project led basis, on a high energy data delivery team. Come join our team of Data Scientists, all working for a vast amount of project types and clients. Tap into your expertise in machine learning modelling and predictive analytics. Be a part of analysing and gaining industry exposure in an exponential manner through data analytics and scientific methods. Role and ResponsibilitiesHighly technical and hands on in modelling and predictive analytics, working in a team setting to help hit business insights and understanding through data analytics.Looking for continual growth and ability to suggest and apply new technologies using machine learning, deep learning and artificial intelligence if need be.Cooperative and able to work in a team based setting, bouncing ideas across one another to enable the best solution is found.Understanding of data requirements and driving analytical insights from there. Skill RequirementsPreferably Bachelors or Masters in Computer Science, Mathematics, Statistics or similar fieldMinimally 2 years work experience in data related work, either as Data Analyst or Data ScientistExtensive experience previously with machine learning and/or statistical modellingAbility to drive data insights from the analytical methodologyEffective communication skillsProficiency in Python and / or R Interested candidates please contact Angie Wakefield at [email protected] or Vinny Chan at [email protected] Registration no. R1871517License no. 13C6321 
Data Scientist (Engrg / 5 days/ MNC) (SSO 130713);TODAY'S CAREER PTE. LTD.(Recruitment Firm);1 - 50 Employees;Human Resources Management/Consulting;Min 3 years (Senior Executive) ;13-July-2018;12-August-2018;https://www.jobstreet.com.sg/en/job/data-scientist-engrg-5-days-mnc-sso-130713-6616286?fr=21&src=16&srcr=16; 5 days work week Mfg/ Semiconductor Changi / Tampines  Integrate company tool and customer’s quality data to provide statistical or machine learning analysis to improve company equipment overall efficiencyPartner with customer’s Data science group and company process engineers to define problem statements, acquire and analyse data , create visualization to “explain the data” and to identify sensors of interest that correlate to customer quality data (yield, defect, CD, etch rate etc.)Understand the data infrastructure’s requirements, define the best data storage solution and support company development team to design data analytics applications.These applications will extract data ( and images) from relational databases and big data storages, processing and analysing data, calculating summaries and indicators, detecting patterns and finding the root cause, performing commonality analysis and data mining. Master / Degree in Computer Science/Data Science/Statistics or relevantMin. 3 years’ of experiencePior semiconductor manufacturing data analysis experience preferred Strong knowledge in one or more of the following areas: Big Data Technologies, relational databases, machine learning algorithms, data mining, yield analysis,statistical analysis, and image processing.Expertise in Web development, Hadoop, HBase, Java, Python, R and SQL is/are preferred Strong written and oral communication, analytical, problem solving, leadership and teamwork skills Interested candidates, please state last / expected salaries, notice period together with a recent photograph and email to: [email protected] (In MS Words format preferred)Attn: Serene Ong (Registration No.: R1102059)TODAY'S CAREER PTE. LTD.10 Anson Road International Plaza #30-13Singapore 079903Fax: 6227 6121Employment Agency Number: 96C3160GST Registration Number: 201008417CLog in to our website for the most current list of job advertisements: (Click the advertisement link at Job Seeker page)Website: www.todaycareer.com.sgEmail: [email protected]   
(Analysis) Data Scientist - (Listed IT MNC/$6K to $8.5K + GD BONUS/5 Days/ West);Achieve Career Consultant Pte Ltd(Recruitment Firm);51 - 200 Employees;Human Resources Management/Consulting;Min 2 years (Junior Executive) ;12-July-2018;11-August-2018;https://www.jobstreet.com.sg/en/job/analysis-data-scientist-listed-it-mnc6k-to-85k-gd-bonus5-days-west-6614322?fr=21&src=16&srcr=16; S$6,000 to S$8,500 + AWS + Performance BonusGlobal Listed MNC with Great Career ProgressionMonday to Friday / WestMachine learning/ Deep Learning/ Data Analysis/ Hadoop/ Spark/ Java/ Python/ RCandidate Must be willing to deploy out to government agencyOur Client is a leading Global MNC in IT Solution. They are looking for unique individual to join their growing business as a Data Scientist RESPONSIBILITIES:Work with and alongside stakeholders to model and frame business scenarios that are meaningful and impactful on critical business processes and/or decisionsIdentify what data is available and relevant for problem solvingDesign and develop innovative and effective approaches to solve clients' analytics problemsCollaborate and communicate with management, internal, and external partners regarding analysis results, methodologies, project progress, and issue resolutionProvide guidance and mentoring to less-experienced team membersREQUIREMENTS:Ph.D. or Master degree in Computer Science/Statistics/Mathematics/Physics or a related quantitative disciplineMinimum 2 years’ experience in data analysis/machine learning/deep learningstrong knowledge of data mining algorithms and techniquesStrong knowledge of big data processing framework and tools, such as Spark, Hadoop, MapReduce, etc.Proficiency in one or more programming languages including but not limited to: Python, Java, Scala, RExcellent written and verbal communication skillsAbility to effectively communicate analysis results to customers and negotiate options at management levelsOTHER INFORMATION:         Location                  : West         Working days          : 5 days -  Monday to Friday         Salary                      : $6,000 to $8,500  (salary will commensurate according to experience & qualifications).The Company strives to achieve employee satisfaction and provides conducive working environment, attractive incentives and remuneration to all staff. HOW TO APPLY: If you are a self-driven, resourceful & independent, and more importantly, believe that YOU CAN MAKE A DIFFERENCE, we would like to hear from you. Simply submit your applicationby emailing a detailed copy of your updated Resume in MS Word Format to Wynn Tham Guo Yao (EA Personnel Reg. No.: R1764185) Email: ascend4 @ achievegroup.asiaor call your friendly Consultant, Wynn, at 6590 9946 or 8282 3717 for a confidential discussion. Please indicate the below information in your resume:         Current & Expected Salary         Reason(s) for leaving         Notice Period / Availability to commence workWe regret only short listed candidate will be notified. All applications will be treated with the strictest confidence.By submitting any application or résumé to us, you will be deemed to have agreed and consented to us collecting, using, retaining and disclosing your personal information to prospective employers for their consideration. YOUR SUCCESS IS OUR ACHIEVEMENT!  
FMCG Data Scientist;    							    							        							       Advanced Remanufacturing and Technology Centre (ARTC)    							     																					;51 - 200 Employees;R&D|;Min 2 years (Non-Executive) ;11-July-2018;10-August-2018;https://www.jobstreet.com.sg/en/job/fmcg-data-scientist-6501948?fr=21&src=16&srcr=16; About the Agency for Science, Technology and Research (A*STAR)The Agency for Science, Technology and Research (A*STAR) is Singapore's lead public sector agency that spearheads economic oriented research to advance scientific discovery and develop innovative technology. Through open innovation, we collaborate with our partners in both the public and private sectors to benefit society. As a Science and Technology Organisation, A*STAR bridges the gap between academia and industry. Our research creates economic growth and jobs for Singapore, and enhances lives by contributing to societal benefits such as improving outcomes in healthcare, urban living, and sustainability.We play a key role in nurturing and developing a diversity of talent and leaders in our Agency and Research Institutes, the wider research community and industry. A*STAR oversees 18 biomedical sciences and physical sciences and engineering research entities primarily located in Biopolis and Fusionopolis. For more information about A*STAR, please visit: www.a-star.edu.sg Advanced Remanufacturing and Technology CentreThe Advanced Remanufacturing and Technology Centre (ARTC) is a new industry-led centre by the Agency for Science, Technology and Research (A*STAR) in collaboration with Nanyang Technological University (NTU). Based on a contemporary business model of public-private partnership, the centre transforms remanufacturing and manufacturing research into industry ready solutions for cross-sectoral industry members by bringing together best-in-class global companies and R&D minds in Singapore. Currently, the ARTC works with 61 industry members to develop advanced remanufacturing and manufacturing capabilities. The members are comprised of global MNCs, leading equipment and software providers as well as SMEs.At ARTC, you will have a unique opportunity to unleash your creativity and competencies to develop innovative solutions for industry members. Spanning across our key technology themes in Advanced Remanufacturing, Date-Driven Surface Enhancement, Intelligent Product Verification, Advanced Robotics Applications, Additive Manufacturing Industrialization and Smart Manufacturing. You will help industry members to realize the full potential of remanufacturing possibilities, from process development to integrated systems and solutions. In addition, you will support industry members to develop strategies and technology roadmaps in Advanced Remanufacturing. You will also be part of an exciting Advanced Remanufacturing network, developing world-class knowledge in the field of Advanced Remanufacturing. For more information about ARTC, please visit: https://www.a-star.edu.sg/artc Job Description  To drive the adoption of industry 4.0 solutions, ARTC will be setting up the Smart Manufacturing Group as a demonstrating platform for the industry. This public-private partnership programme aims to co-develop a model factory with industry players, to collaborate and develop Future or Manufacturing (FoM) technologies, based on real applications in advanced manufacturing and remanufacturing. With the demonstrating platform being developed together with end-users, technology providers and research institutes in A*STAR and institutes of higher learning (IHL) to test-bed processes, benefits to the economy and the workforce. Responsibilities:• Be part of a taskforce to support and contribute to the Factory of the future (Industry 4.0) vision for the centre in particular with special attention to data mining and machine learning for continuous processes• Research, investigate and execute smart manufacturing factory concepts in Artificial Intelligence (AI) topics such as Deep Learning/Machine Learning, Optimization, Signal processing and Reasoning within the context of the Factory of the Future• Development of machine learning models/predictive analytics techniques that optimizes manufacturing processes and equipment maintenance• Working through big data problem from data mining, data cleaning, building concept of the model to support decision making through various data analytic techniques and algorithm development involving unstructured and noisy data• Perform research on smart manufacturing concepts and processes for cross-sector industrial applications with focus on continuous manufacturing.• Technical planning, execution and delivery of development projects for global industry members• Writing of technical reports and presentation of technical result Job Requirements:• PhD in Computer Science, Applied Mathematics, Engineering or Statistics• Experience in data mining, data analysis, model building, statistical modelling, predictive analytics and machine learning algorithms • Experience with one or more the following platforms SAS, SPSS, Python, R, Hadoop or SQL., Python will be highly desirable.• Experience with Tensor Flow or similar AI platforms is required• Experience in processing and analysing large data sets• Excellent interpersonal and communication (verbal & written) skills in English a must• Ability to multitask and roadmap project needs• Experience building predictive models and implementing them in a production environment is preferred• Experience in Cloud platforms (e.g.  Azure, Amazon, google) is a must How to apply:• Submit your detailed resume via clicking "Apply Now" button below• Kindly indicate the position you are applying for in the subject header• We regret to inform that only shortlisted candidates will be notified• The above eligibility criteria are not exhaustive. A*STAR may include additional selection criteria based on its prevailing recruitment policies. These policies may be amended from time to time without notice.  
Data And Research Analyst (Data Scientist);HRnet One Pte Ltd(Recruitment Firm);1 - 50 Employees;Human Resources Management/Consulting;Min 3 years (Senior Executive) ;11-July-2018;10-August-2018;https://www.jobstreet.com.sg/en/job/data-and-research-analyst-data-scientist-6610813?fr=21&src=16&srcr=16; ResponsibilitiesConduct research in the areas of IT enhanced district cooling system and energy management systemContribute to develop solutions and technologies for energy management by using big data analytics and programming.Analyze big data, discover and visualize value from the dataRequirements Master / Ph.D. in Computer Science, or IT related disciplineSkill to utilize at least one data analysis language, such as Python or R, to conduct data manipulation, display or other common statistics tasks.Experience in machine learning or data mining, experience with correlation analysis method of time series sensor dataBasic knowledge of thermal dynamics, prefer to have working experience in industrial plant.Proactive with good analytical & problem solving skillsAbility to work as a team and independently with minimal supervisionGood communication, interpersonal and presentation skills Alvin LeeR1875487HRnet One Pte Ltd16S8408 
Data Scientist - R & Python;Michael Page(Recruitment Firm);201 - 500 Employees;Human Resources Management/Consulting;Min 5 years (Senior Executive) ;11-July-2018;10-August-2018;https://www.jobstreet.com.sg/en/job/data-scientist-r-python-6610012?fr=21&src=16&srcr=16; An exciting opportunity to work in one of the leading start ups as their Data Scientist. Client Details Our client is a fast growing start up with a strong presence in the APAC Region. They are looking for a Data Scientist to join their Business Intelligence team. Description As a Data Scientist, you will be responsible for:Working cross-functionally with business managers/product managers/engineers and designersDeveloping predictive analytics for customer behaviourApplying machine learning techniques, in core subject areas including: fraud detection, recommender systems, and customer segmentationDesigning experiments and back-test algorithms using historical dataMaking strategic data architecture recommendationsVisualizing data for business and technical audiencesImplementing data science experimental framework to enable organization-wide experimentsProfile As a successful applicant, you would have a Masters Degree/PHD in Computer Science or a related technical field with the ability to manage stakeholders and communicate well. You will have strong experience in Machine Learning with at least 5 years of Python or R development experience and good experience in SQL. Experience in Hadoop & Spark is advantageous. Job OfferAttractive Salary PackageFast Career ProgressionFun Work EnvironmentTo apply online please click the Apply button below. For a confidential discussion about this role please contact Nashmi Chugani (Lic No: R1552227) on +65 6416 9819  
Data Scientist;RESMED ASIA PTE. LTD.;501 - 1000 Employees;Healthcare/Medical;Min 5 years (Senior Executive) ;11-July-2018;10-August-2018;https://www.jobstreet.com.sg/en/job/data-scientist-6549441?fr=21&src=16&srcr=16; Data ScientistWe are currently seeking applications from an experienced Data Scientist to join our Healthcare Informatics (HI) team based in our Connexis office Singapore. At ResMed we focus on capability and passion. With your in-depth knowledge and understanding in applied research and development in the areas of data science biomedical informatics, you will use the latest technologies in machine learning and distributed computing. The platform and algorithms developed may be used in a range of diagnostic and therapeutic applications, such as sleep disorder breathing, chronic obstructive pulmonary disorder, and other respiratory disorders, as well as co-morbidities such as congestive heart failure and diabetes and chronic disease management. The candidate we are seeking will specialise in the following areas and be capable of the following responsibilities:• Research, customization, and development of statistical and machine learning algorithms to meet project requirements| tasks include defining hypotheses, executing necessary tests and experiments, evaluating, tuning and optimizing algorithms and methods to specific situations.• Analysis of big data for data-driven solution validation, evaluation and technology innovation. • Optimize data analysis processes and systems for better efficiency and maintainability. • Writing of documents that clearly explain how algorithms should be implemented, verified and validated.• Writing documents for use in the preparation of intellectual property and technical publications.• Monitoring the literature of interest and industrial development trends, broadly in the areas of data analysis and machine learning.• Understanding regulatory requirements, such as those mandated by the FDA.• Working within the ResMed Quality system, standards and maintaining training requirements. Let’s talk about you:To really get us excited, you will have extensive working knowledge of machine learning fundamental theories and data mining technologies with proficiency in statistical analysis methods, including analysis of variance, regression, time series analysis, survival analysis, etc. In addition, you will have strong database skills and experience, including experience with SQL programming.You will also have a Post-graduate research experience (Masters or PhD) Degree in a field encompassing Data Science, Applied Statistics, or Biomedical Informatics or related discipline with experience in relevant data science industry. Experience in a medical device company would also be advantageous. Let’s talk about the team:Big ideas and big goals reign at ResMed Singapore. Within this growing HI team, you’ll thrive in an environment filled with self-starters who possess the drive to make a difference. You’ll be encouraged within a people-focused culture that motivates and recognises talent, so that together, we can produce the best products and results. OK, so what next?At ResMed, we believe in supporting, inspiring and developing our people. So we recruit the best and then give them the tools to make a real difference in the lives of our patients. We believe that fresh thinking inspires innovation – and our shared success. If this sounds like a place you would like to work and you have the drive to transform and enhance the lives of millions of patients through your contribution at work, then today is your day! Apply now!   
Data Scientist - Centre of Excellence - Based in Kuala Lumpar;Macdonald And Company Pte Ltd(Recruitment Firm);51 - 200 Employees;Human Resources Management/Consulting;Min 4 years (Manager) ;10-July-2018;09-August-2018;https://www.jobstreet.com.sg/en/job/data-scientist-centre-of-excellence-based-in-kuala-lumpar-6608323?fr=21&src=16&srcr=16; Our business partner is a leading multinational finance-related institution. Their national headquarter and Centre of Excellence in Malaysia is now looking for a Data Scientist to join their Data Insights and Analytics, to deliver the best products to the market. They are a customer-driven business and have won multiple awards for the way they engage their customers, for their campaigns, and their product. Now they are looking to become a data-driven business to use data to inform their business across all business lines including the way they engage their customers, their products, and their sales. They are now looking for a Data Scientist with an interest in handling large scale high volume finance-related and customer-related data. They will be joining a well-established team and managing 1-2 direct reports.What you will do:Create and development of data science solutions and POCsGive business insights based on data mining, advanced analytics and statistical techniquesDesign and implement machine learning modelling and techniques such as Clustering, NLP, KNN, Random Forest, Logistic RegressionExplain the analytical output to senior stakeholders including Senior Business managers across all business linesBring your experience in desirable areas including consumer analytics, revenue analytics, etcetera as well as how data science can be applied to interactions between customers, relationships, buying patterns, compliance, fraud etcRequirements:Experience creating end to end data science solutions to generate insights for real world business case studiesStrong in Python or R for modellingSQL, SAS and other database tools for data miningStatistical modelling and trend analysis preferably dealing with financial data or customer-driven dataMachine learning techniquesOO programming language knowledge a high advantage (Java or C++)Good communication skills in English and ChineseCandidates with data science experience in Singapore OR Malaysia, willing to relocate to Malaysia - this role will be based in Kuala Lumpar  
